time,reaPFan_y,reaPHeaPum_y,reaPPumEmi_y
1970-01-28 13:22:30,0.0,0.0,0.0
1970-01-28 13:23:00,0.0,0.0,0.0
1970-01-28 13:23:30,0.0,0.0,0.0
1970-01-28 13:24:00,0.0,0.0,0.0
1970-01-28 13:24:30,0.0,0.0,0.0
1970-01-28 13:25:00,0.0,0.0,0.0
1970-01-28 13:25:30,0.0,0.0,0.0
1970-01-28 13:26:00,0.0,0.0,0.0
1970-01-28 13:26:30,0.0,0.0,0.0
1970-01-28 13:27:00,0.0,0.0,0.0
1970-01-28 13:27:30,0.0,0.0,0.0
1970-01-28 13:28:00,0.0,0.0,0.0
1970-01-28 13:28:30,0.0,0.0,0.0
1970-01-28 13:29:00,0.0,0.0,0.0
1970-01-28 13:29:30,0.0,0.0,0.0
1970-01-28 13:30:00,0.0,0.0,0.0
1970-01-28 13:30:30,0.0,0.0,0.0
1970-01-28 13:31:00,0.0,0.0,0.0
1970-01-28 13:31:30,0.0,0.0,0.0
1970-01-28 13:32:00,0.0,0.0,0.0
1970-01-28 13:32:30,0.0,0.0,0.0
1970-01-28 13:33:00,0.0,0.0,0.0
1970-01-28 13:33:30,0.0,0.0,0.0
1970-01-28 13:34:00,0.0,0.0,0.0
1970-01-28 13:34:30,0.0,0.0,0.0
1970-01-28 13:35:00,0.0,0.0,0.0
1970-01-28 13:35:30,0.0,0.0,0.0
1970-01-28 13:36:00,0.0,0.0,0.0
1970-01-28 13:36:30,0.0,0.0,0.0
1970-01-28 13:37:00,0.0,0.0,0.0
1970-01-28 13:37:30,0.0,0.0,0.0
1970-01-28 13:38:00,0.0,0.0,0.0
1970-01-28 13:38:30,0.0,0.0,0.0
1970-01-28 13:39:00,0.0,0.0,0.0
1970-01-28 13:39:30,0.0,0.0,0.0
1970-01-28 13:40:00,0.0,0.0,0.0
1970-01-28 13:40:30,0.0,0.0,0.0
1970-01-28 13:41:00,0.0,0.0,0.0
1970-01-28 13:41:30,0.0,0.0,0.0
1970-01-28 13:42:00,0.0,0.0,0.0
1970-01-28 13:42:30,0.0,0.0,0.0
1970-01-28 13:43:00,0.0,0.0,0.0
1970-01-28 13:43:30,0.0,0.0,0.0
1970-01-28 13:44:00,0.0,0.0,0.0
1970-01-28 13:44:30,0.0,0.0,0.0
1970-01-28 13:45:00,0.0,0.0,0.0
1970-01-28 13:45:30,0.0,0.0,0.0
1970-01-28 13:46:00,0.0,0.0,0.0
1970-01-28 13:46:30,0.0,0.0,0.0
1970-01-28 13:47:00,0.0,0.0,0.0
1970-01-28 13:47:30,0.0,0.0,0.0
1970-01-28 13:48:00,0.0,0.0,0.0
1970-01-28 13:48:30,0.0,0.0,0.0
1970-01-28 13:49:00,0.0,0.0,0.0
1970-01-28 13:49:30,0.0,0.0,0.0
1970-01-28 13:50:00,0.0,0.0,0.0
1970-01-28 13:50:30,0.0,0.0,0.0
1970-01-28 13:51:00,0.0,0.0,0.0
1970-01-28 13:51:30,0.0,0.0,0.0
1970-01-28 13:52:00,0.0,0.0,0.0
1970-01-28 13:52:30,0.0,0.0,0.0
1970-01-28 13:53:00,0.0,0.0,0.0
1970-01-28 13:53:30,0.0,0.0,0.0
1970-01-28 13:54:00,0.0,0.0,0.0
1970-01-28 13:54:30,0.0,0.0,0.0
1970-01-28 13:55:00,0.0,0.0,0.0
1970-01-28 13:55:30,0.0,0.0,0.0
1970-01-28 13:56:00,0.0,0.0,0.0
1970-01-28 13:56:30,0.0,0.0,0.0
1970-01-28 13:57:00,0.0,0.0,0.0
1970-01-28 13:57:30,0.0,0.0,0.0
1970-01-28 13:58:00,0.0,0.0,0.0
1970-01-28 13:58:30,0.0,0.0,0.0
1970-01-28 13:59:00,0.0,0.0,0.0
1970-01-28 13:59:30,0.0,0.0,0.0
1970-01-28 14:00:00,0.0,0.0,0.0
1970-01-28 14:00:30,0.0,0.0,0.0
1970-01-28 14:01:00,0.0,0.0,0.0
1970-01-28 14:01:30,0.0,0.0,0.0
1970-01-28 14:02:00,0.0,0.0,0.0
1970-01-28 14:02:30,0.0,0.0,0.0
1970-01-28 14:03:00,0.0,0.0,0.0
1970-01-28 14:03:30,0.0,0.0,0.0
1970-01-28 14:04:00,0.0,0.0,0.0
1970-01-28 14:04:30,0.0,0.0,0.0
1970-01-28 14:05:00,0.0,0.0,0.0
1970-01-28 14:05:30,0.0,0.0,0.0
1970-01-28 14:06:00,0.0,0.0,0.0
1970-01-28 14:06:30,0.0,0.0,0.0
1970-01-28 14:07:00,0.0,0.0,0.0
1970-01-28 14:07:30,0.0,0.0,0.0
1970-01-28 14:08:00,0.0,0.0,0.0
1970-01-28 14:08:30,0.0,0.0,0.0
1970-01-28 14:09:00,0.0,0.0,0.0
1970-01-28 14:09:30,0.0,0.0,0.0
1970-01-28 14:10:00,0.0,0.0,0.0
1970-01-28 14:10:30,0.0,0.0,0.0
1970-01-28 14:11:00,0.0,0.0,0.0
1970-01-28 14:11:30,0.0,0.0,0.0
1970-01-28 14:12:00,0.0,0.0,0.0
1970-01-28 14:12:30,0.0,0.0,0.0
1970-01-28 14:13:00,0.0,0.0,0.0
1970-01-28 14:13:30,0.0,0.0,0.0
1970-01-28 14:14:00,0.0,0.0,0.0
1970-01-28 14:14:30,0.0,0.0,0.0
1970-01-28 14:15:00,0.0,0.0,0.0
1970-01-28 14:15:30,0.0,0.0,0.0
1970-01-28 14:16:00,0.0,0.0,0.0
1970-01-28 14:16:30,0.0,0.0,0.0
1970-01-28 14:17:00,0.0,0.0,0.0
1970-01-28 14:17:30,0.0,0.0,0.0
1970-01-28 14:18:00,0.0,0.0,0.0
1970-01-28 14:18:30,0.0,0.0,0.0
1970-01-28 14:19:00,0.0,0.0,0.0
1970-01-28 14:19:30,0.0,0.0,0.0
1970-01-28 14:20:00,0.0,0.0,0.0
1970-01-28 14:20:30,0.0,0.0,0.0
1970-01-28 14:21:00,0.0,0.0,0.0
1970-01-28 14:21:30,0.0,0.0,0.0
1970-01-28 14:22:00,0.0,0.0,0.0
1970-01-28 14:22:30,0.0,0.0,0.0
1970-01-28 14:23:00,0.0,0.0,0.0
1970-01-28 14:23:30,0.0,0.0,0.0
1970-01-28 14:24:00,0.0,0.0,0.0
1970-01-28 14:24:30,0.0,0.0,0.0
1970-01-28 14:25:00,0.0,0.0,0.0
1970-01-28 14:25:30,0.0,0.0,0.0
1970-01-28 14:26:00,0.0,0.0,0.0
1970-01-28 14:26:30,0.0,0.0,0.0
1970-01-28 14:27:00,0.0,0.0,0.0
1970-01-28 14:27:30,0.0,0.0,0.0
1970-01-28 14:28:00,0.0,0.0,0.0
1970-01-28 14:28:30,0.0,0.0,0.0
1970-01-28 14:29:00,0.0,0.0,0.0
1970-01-28 14:29:30,0.0,0.0,0.0
1970-01-28 14:30:00,0.0,0.0,0.0
1970-01-28 14:30:30,0.0,0.0,0.0
1970-01-28 14:31:00,0.0,0.0,0.0
1970-01-28 14:31:30,0.0,0.0,0.0
1970-01-28 14:32:00,0.0,0.0,0.0
1970-01-28 14:32:30,0.0,0.0,0.0
1970-01-28 14:33:00,0.0,0.0,0.0
1970-01-28 14:33:30,0.0,0.0,0.0
1970-01-28 14:34:00,0.0,0.0,0.0
1970-01-28 14:34:30,0.0,0.0,0.0
1970-01-28 14:35:00,0.0,0.0,0.0
1970-01-28 14:35:30,0.0,0.0,0.0
1970-01-28 14:36:00,0.0,0.0,0.0
1970-01-28 14:36:30,0.0,0.0,0.0
1970-01-28 14:37:00,0.0,0.0,0.0
1970-01-28 14:37:30,0.0,0.0,0.0
1970-01-28 14:38:00,0.0,0.0,0.0
1970-01-28 14:38:30,0.0,0.0,0.0
1970-01-28 14:39:00,0.0,0.0,0.0
1970-01-28 14:39:30,0.0,0.0,0.0
1970-01-28 14:40:00,0.0,0.0,0.0
1970-01-28 14:40:30,0.0,0.0,0.0
1970-01-28 14:41:00,0.0,0.0,0.0
1970-01-28 14:41:30,0.0,0.0,0.0
1970-01-28 14:42:00,0.0,0.0,0.0
1970-01-28 14:42:30,0.0,0.0,0.0
1970-01-28 14:43:00,0.0,0.0,0.0
1970-01-28 14:43:30,0.0,0.0,0.0
1970-01-28 14:44:00,0.0,0.0,0.0
1970-01-28 14:44:30,0.0,0.0,0.0
1970-01-28 14:45:00,0.0,0.0,0.0
1970-01-28 14:45:30,0.0,0.0,0.0
1970-01-28 14:46:00,0.0,0.0,0.0
1970-01-28 14:46:30,0.0,0.0,0.0
1970-01-28 14:47:00,0.0,0.0,0.0
1970-01-28 14:47:30,0.0,0.0,0.0
1970-01-28 14:48:00,0.0,0.0,0.0
1970-01-28 14:48:30,0.0,0.0,0.0
1970-01-28 14:49:00,0.0,0.0,0.0
1970-01-28 14:49:30,0.0,0.0,0.0
1970-01-28 14:50:00,0.0,0.0,0.0
1970-01-28 14:50:30,0.0,0.0,0.0
1970-01-28 14:51:00,0.0,0.0,0.0
1970-01-28 14:51:30,0.0,0.0,0.0
1970-01-28 14:52:00,0.0,0.0,0.0
1970-01-28 14:52:30,0.0,0.0,0.0
1970-01-28 14:53:00,0.0,0.0,0.0
1970-01-28 14:53:30,0.0,0.0,0.0
1970-01-28 14:54:00,0.0,0.0,0.0
1970-01-28 14:54:30,0.0,0.0,0.0
1970-01-28 14:55:00,0.0,0.0,0.0
1970-01-28 14:55:30,0.0,0.0,0.0
1970-01-28 14:56:00,0.0,0.0,0.0
1970-01-28 14:56:30,0.0,0.0,0.0
1970-01-28 14:57:00,0.0,0.0,0.0
1970-01-28 14:57:30,0.0,0.0,0.0
1970-01-28 14:58:00,0.0,0.0,0.0
1970-01-28 14:58:30,0.0,0.0,0.0
1970-01-28 14:59:00,0.0,0.0,0.0
1970-01-28 14:59:30,0.0,0.0,0.0
1970-01-28 15:00:00,0.0,0.0,0.0
1970-01-28 15:00:30,0.0,0.0,0.0
1970-01-28 15:01:00,0.0,0.0,0.0
1970-01-28 15:01:30,0.0,0.0,0.0
1970-01-28 15:02:00,0.0,0.0,0.0
1970-01-28 15:02:30,0.0,0.0,0.0
1970-01-28 15:03:00,0.0,0.0,0.0
1970-01-28 15:03:30,0.0,0.0,0.0
1970-01-28 15:04:00,0.0,0.0,0.0
1970-01-28 15:04:30,0.0,0.0,0.0
1970-01-28 15:05:00,0.0,0.0,0.0
1970-01-28 15:05:30,0.0,0.0,0.0
1970-01-28 15:06:00,0.0,0.0,0.0
1970-01-28 15:06:30,0.0,0.0,0.0
1970-01-28 15:07:00,0.0,0.0,0.0
1970-01-28 15:07:30,0.0,0.0,0.0
1970-01-28 15:08:00,0.0,0.0,0.0
1970-01-28 15:08:30,0.0,0.0,0.0
1970-01-28 15:09:00,0.0,0.0,0.0
1970-01-28 15:09:30,0.0,0.0,0.0
1970-01-28 15:10:00,0.0,0.0,0.0
1970-01-28 15:10:30,0.0,0.0,0.0
1970-01-28 15:11:00,0.0,0.0,0.0
1970-01-28 15:11:30,0.0,0.0,0.0
1970-01-28 15:12:00,0.0,0.0,0.0
1970-01-28 15:12:30,0.0,0.0,0.0
1970-01-28 15:13:00,0.0,0.0,0.0
1970-01-28 15:13:30,0.0,0.0,0.0
1970-01-28 15:14:00,0.0,0.0,0.0
1970-01-28 15:14:30,0.0,0.0,0.0
1970-01-28 15:15:00,0.0,0.0,0.0
1970-01-28 15:15:30,0.0,0.0,0.0
1970-01-28 15:16:00,0.0,0.0,0.0
1970-01-28 15:16:30,0.0,0.0,0.0
1970-01-28 15:17:00,0.0,0.0,0.0
1970-01-28 15:17:30,0.0,0.0,0.0
1970-01-28 15:18:00,0.0,0.0,0.0
1970-01-28 15:18:30,0.0,0.0,0.0
1970-01-28 15:19:00,0.0,0.0,0.0
1970-01-28 15:19:30,0.0,0.0,0.0
1970-01-28 15:20:00,0.0,0.0,0.0
1970-01-28 15:20:30,0.0,0.0,0.0
1970-01-28 15:21:00,0.0,0.0,0.0
1970-01-28 15:21:30,0.0,0.0,0.0
1970-01-28 15:22:00,0.0,0.0,0.0
1970-01-28 15:22:30,0.0,0.0,0.0
1970-01-28 15:23:00,0.0,0.0,0.0
1970-01-28 15:23:30,0.0,0.0,0.0
1970-01-28 15:24:00,0.0,0.0,0.0
1970-01-28 15:24:30,0.0,0.0,0.0
1970-01-28 15:25:00,0.0,0.0,0.0
1970-01-28 15:25:30,0.0,0.0,0.0
1970-01-28 15:26:00,0.0,0.0,0.0
1970-01-28 15:26:30,0.0,0.0,0.0
1970-01-28 15:27:00,0.0,0.0,0.0
1970-01-28 15:27:30,0.0,0.0,0.0
1970-01-28 15:28:00,0.0,0.0,0.0
1970-01-28 15:28:30,0.0,0.0,0.0
1970-01-28 15:29:00,0.0,0.0,0.0
1970-01-28 15:29:30,0.0,0.0,0.0
1970-01-28 15:30:00,0.0,0.0,0.0
1970-01-28 15:30:30,0.0,0.0,0.0
1970-01-28 15:31:00,0.0,0.0,0.0
1970-01-28 15:31:30,0.0,0.0,0.0
1970-01-28 15:32:00,0.0,0.0,0.0
1970-01-28 15:32:30,0.0,0.0,0.0
1970-01-28 15:33:00,0.0,0.0,0.0
1970-01-28 15:33:30,0.0,0.0,0.0
1970-01-28 15:34:00,0.0,0.0,0.0
1970-01-28 15:34:30,0.0,0.0,0.0
1970-01-28 15:35:00,0.0,0.0,0.0
1970-01-28 15:35:30,0.0,0.0,0.0
1970-01-28 15:36:00,0.0,0.0,0.0
1970-01-28 15:36:30,0.0,0.0,0.0
1970-01-28 15:37:00,0.0,0.0,0.0
1970-01-28 15:37:30,0.0,0.0,0.0
1970-01-28 15:38:00,0.0,0.0,0.0
1970-01-28 15:38:30,0.0,0.0,0.0
1970-01-28 15:39:00,0.0,0.0,0.0
1970-01-28 15:39:30,0.0,0.0,0.0
1970-01-28 15:40:00,0.0,0.0,0.0
1970-01-28 15:40:30,0.0,0.0,0.0
1970-01-28 15:41:00,0.0,0.0,0.0
1970-01-28 15:41:30,0.0,0.0,0.0
1970-01-28 15:42:00,0.0,0.0,0.0
1970-01-28 15:42:30,0.0,0.0,0.0
1970-01-28 15:43:00,0.0,0.0,0.0
1970-01-28 15:43:30,0.0,0.0,0.0
1970-01-28 15:44:00,0.0,0.0,0.0
1970-01-28 15:44:30,0.0,0.0,0.0
1970-01-28 15:45:00,0.0,0.0,0.0
1970-01-28 15:45:30,0.0,0.0,0.0
1970-01-28 15:46:00,0.0,0.0,0.0
1970-01-28 15:46:30,0.0,0.0,0.0
1970-01-28 15:47:00,0.0,0.0,0.0
1970-01-28 15:47:30,0.0,0.0,0.0
1970-01-28 15:48:00,0.0,0.0,0.0
1970-01-28 15:48:30,0.0,0.0,0.0
1970-01-28 15:49:00,0.0,0.0,0.0
1970-01-28 15:49:30,0.0,0.0,0.0
1970-01-28 15:50:00,0.0,0.0,0.0
1970-01-28 15:50:30,0.0,0.0,0.0
1970-01-28 15:51:00,0.0,0.0,0.0
1970-01-28 15:51:30,0.0,0.0,0.0
1970-01-28 15:52:00,0.0,0.0,0.0
1970-01-28 15:52:30,0.0,0.0,0.0
1970-01-28 15:53:00,0.0,0.0,0.0
1970-01-28 15:53:30,0.0,0.0,0.0
1970-01-28 15:54:00,0.0,0.0,0.0
1970-01-28 15:54:30,0.0,0.0,0.0
1970-01-28 15:55:00,0.0,0.0,0.0
1970-01-28 15:55:30,0.0,0.0,0.0
1970-01-28 15:56:00,0.0,0.0,0.0
1970-01-28 15:56:30,0.0,0.0,0.0
1970-01-28 15:57:00,0.0,0.0,0.0
1970-01-28 15:57:30,0.0,0.0,0.0
1970-01-28 15:58:00,0.0,0.0,0.0
1970-01-28 15:58:30,0.0,0.0,0.0
1970-01-28 15:59:00,0.0,0.0,0.0
1970-01-28 15:59:30,0.0,0.0,0.0
1970-01-28 16:00:00,0.0,0.0,0.0
1970-01-28 16:00:30,0.0,0.0,0.0
1970-01-28 16:01:00,0.0,0.0,0.0
1970-01-28 16:01:30,0.0,0.0,0.0
1970-01-28 16:02:00,0.0,0.0,0.0
1970-01-28 16:02:30,0.0,0.0,0.0
1970-01-28 16:03:00,0.0,0.0,0.0
1970-01-28 16:03:30,0.0,0.0,0.0
1970-01-28 16:04:00,0.0,0.0,0.0
1970-01-28 16:04:30,0.0,0.0,0.0
1970-01-28 16:05:00,0.0,0.0,0.0
1970-01-28 16:05:30,0.0,0.0,0.0
1970-01-28 16:06:00,0.0,0.0,0.0
1970-01-28 16:06:30,0.0,0.0,0.0
1970-01-28 16:07:00,0.0,0.0,0.0
1970-01-28 16:07:30,0.0,0.0,0.0
1970-01-28 16:08:00,0.0,0.0,0.0
1970-01-28 16:08:30,0.0,0.0,0.0
1970-01-28 16:09:00,0.0,0.0,0.0
1970-01-28 16:09:30,0.0,0.0,0.0
1970-01-28 16:10:00,0.0,0.0,0.0
1970-01-28 16:10:30,0.0,0.0,0.0
1970-01-28 16:11:00,0.0,0.0,0.0
1970-01-28 16:11:30,0.0,0.0,0.0
1970-01-28 16:12:00,0.0,0.0,0.0
1970-01-28 16:12:30,0.0,0.0,0.0
1970-01-28 16:13:00,0.0,0.0,0.0
1970-01-28 16:13:30,0.0,0.0,0.0
1970-01-28 16:14:00,0.0,0.0,0.0
1970-01-28 16:14:30,0.0,0.0,0.0
1970-01-28 16:15:00,0.0,0.0,0.0
1970-01-28 16:15:30,0.0,0.0,0.0
1970-01-28 16:16:00,0.0,0.0,0.0
1970-01-28 16:16:30,0.0,0.0,0.0
1970-01-28 16:17:00,0.0,0.0,0.0
1970-01-28 16:17:30,0.0,0.0,0.0
1970-01-28 16:18:00,0.0,0.0,0.0
1970-01-28 16:18:30,0.0,0.0,0.0
1970-01-28 16:19:00,0.0,0.0,0.0
1970-01-28 16:19:30,0.0,0.0,0.0
1970-01-28 16:20:00,0.0,0.0,0.0
1970-01-28 16:20:30,0.0,0.0,0.0
1970-01-28 16:21:00,0.0,0.0,0.0
1970-01-28 16:21:30,0.0,0.0,0.0
1970-01-28 16:22:00,0.0,0.0,0.0
1970-01-28 16:22:30,0.0,0.0,0.0
1970-01-28 16:23:00,0.0,0.0,0.0
1970-01-28 16:23:30,0.0,0.0,0.0
1970-01-28 16:24:00,0.0,0.0,0.0
1970-01-28 16:24:30,0.0,0.0,0.0
1970-01-28 16:25:00,0.0,0.0,0.0
1970-01-28 16:25:30,0.0,0.0,0.0
1970-01-28 16:26:00,0.0,0.0,0.0
1970-01-28 16:26:30,0.0,0.0,0.0
1970-01-28 16:27:00,0.0,0.0,0.0
1970-01-28 16:27:30,0.0,0.0,0.0
1970-01-28 16:28:00,0.0,0.0,0.0
1970-01-28 16:28:30,0.0,0.0,0.0
1970-01-28 16:29:00,0.0,0.0,0.0
1970-01-28 16:29:30,0.0,0.0,0.0
1970-01-28 16:30:00,0.0,0.0,0.0
1970-01-28 16:30:30,0.0,0.0,0.0
1970-01-28 16:31:00,0.0,0.0,0.0
1970-01-28 16:31:30,0.0,0.0,0.0
1970-01-28 16:32:00,0.0,0.0,0.0
1970-01-28 16:32:30,0.0,0.0,0.0
1970-01-28 16:33:00,0.0,0.0,0.0
1970-01-28 16:33:30,0.0,0.0,0.0
1970-01-28 16:34:00,0.0,0.0,0.0
1970-01-28 16:34:30,0.0,0.0,0.0
1970-01-28 16:35:00,0.0,0.0,0.0
1970-01-28 16:35:30,0.0,0.0,0.0
1970-01-28 16:36:00,0.0,0.0,0.0
1970-01-28 16:36:30,0.0,0.0,0.0
1970-01-28 16:37:00,0.0,0.0,0.0
1970-01-28 16:37:30,0.0,0.0,0.0
1970-01-28 16:38:00,0.0,0.0,0.0
1970-01-28 16:38:30,0.0,0.0,0.0
1970-01-28 16:39:00,0.0,0.0,0.0
1970-01-28 16:39:30,0.0,0.0,0.0
1970-01-28 16:40:00,0.0,0.0,0.0
1970-01-28 16:40:30,0.0,0.0,0.0
1970-01-28 16:41:00,0.0,0.0,0.0
1970-01-28 16:41:30,0.0,0.0,0.0
1970-01-28 16:42:00,0.0,0.0,0.0
1970-01-28 16:42:30,0.0,0.0,0.0
1970-01-28 16:43:00,0.0,0.0,0.0
1970-01-28 16:43:30,0.0,0.0,0.0
1970-01-28 16:44:00,0.0,0.0,0.0
1970-01-28 16:44:30,0.0,0.0,0.0
1970-01-28 16:45:00,0.0,0.0,0.0
1970-01-28 16:45:30,0.0,0.0,0.0
1970-01-28 16:46:00,0.0,0.0,0.0
1970-01-28 16:46:30,0.0,0.0,0.0
1970-01-28 16:47:00,0.0,0.0,0.0
1970-01-28 16:47:30,0.0,0.0,0.0
1970-01-28 16:48:00,0.0,0.0,0.0
1970-01-28 16:48:30,0.0,0.0,0.0
1970-01-28 16:49:00,0.0,0.0,0.0
1970-01-28 16:49:30,0.0,0.0,0.0
1970-01-28 16:50:00,0.0,0.0,0.0
1970-01-28 16:50:30,0.0,0.0,0.0
1970-01-28 16:51:00,0.0,0.0,0.0
1970-01-28 16:51:30,0.0,0.0,0.0
1970-01-28 16:52:00,0.0,0.0,0.0
1970-01-28 16:52:30,0.0,0.0,0.0
1970-01-28 16:53:00,0.0,0.0,0.0
1970-01-28 16:53:30,0.0,0.0,0.0
1970-01-28 16:54:00,0.0,0.0,0.0
1970-01-28 16:54:30,0.0,0.0,0.0
1970-01-28 16:55:00,0.0,0.0,0.0
1970-01-28 16:55:30,0.0,0.0,0.0
1970-01-28 16:56:00,0.0,0.0,0.0
1970-01-28 16:56:30,0.0,0.0,0.0
1970-01-28 16:57:00,0.0,0.0,0.0
1970-01-28 16:57:30,0.0,0.0,0.0
1970-01-28 16:58:00,0.0,0.0,0.0
1970-01-28 16:58:30,0.0,0.0,0.0
1970-01-28 16:59:00,0.0,0.0,0.0
1970-01-28 16:59:30,0.0,0.0,0.0
1970-01-28 17:00:00,0.0,0.0,0.0
1970-01-28 17:00:30,0.0,0.0,0.0
1970-01-28 17:01:00,0.0,0.0,0.0
1970-01-28 17:01:30,0.0,0.0,0.0
1970-01-28 17:02:00,0.0,0.0,0.0
1970-01-28 17:02:30,0.0,0.0,0.0
1970-01-28 17:03:00,0.0,0.0,0.0
1970-01-28 17:03:30,0.0,0.0,0.0
1970-01-28 17:04:00,0.0,0.0,0.0
1970-01-28 17:04:30,0.0,0.0,0.0
1970-01-28 17:05:00,0.0,0.0,0.0
1970-01-28 17:05:30,0.0,0.0,0.0
1970-01-28 17:06:00,0.0,0.0,0.0
1970-01-28 17:06:30,0.0,0.0,0.0
1970-01-28 17:07:00,0.0,0.0,0.0
1970-01-28 17:07:30,0.0,0.0,0.0
1970-01-28 17:08:00,0.0,0.0,0.0
1970-01-28 17:08:30,0.0,0.0,0.0
1970-01-28 17:09:00,0.0,0.0,0.0
1970-01-28 17:09:30,0.0,0.0,0.0
1970-01-28 17:10:00,0.0,0.0,0.0
1970-01-28 17:10:30,0.0,0.0,0.0
1970-01-28 17:11:00,0.0,0.0,0.0
1970-01-28 17:11:30,0.0,0.0,0.0
1970-01-28 17:12:00,0.0,0.0,0.0
1970-01-28 17:12:30,0.0,0.0,0.0
1970-01-28 17:13:00,0.0,0.0,0.0
1970-01-28 17:13:30,0.0,0.0,0.0
1970-01-28 17:14:00,0.0,0.0,0.0
1970-01-28 17:14:30,0.0,0.0,0.0
1970-01-28 17:15:00,0.0,0.0,0.0
1970-01-28 17:15:30,0.0,0.0,0.0
1970-01-28 17:16:00,0.0,0.0,0.0
1970-01-28 17:16:30,0.0,0.0,0.0
1970-01-28 17:17:00,0.0,0.0,0.0
1970-01-28 17:17:30,0.0,0.0,0.0
1970-01-28 17:18:00,0.0,0.0,0.0
1970-01-28 17:18:30,0.0,0.0,0.0
1970-01-28 17:19:00,0.0,0.0,0.0
1970-01-28 17:19:30,0.0,0.0,0.0
1970-01-28 17:20:00,0.0,0.0,0.0
1970-01-28 17:20:30,0.0,0.0,0.0
1970-01-28 17:21:00,0.0,0.0,0.0
1970-01-28 17:21:30,0.0,0.0,0.0
1970-01-28 17:22:00,0.0,0.0,0.0
1970-01-28 17:22:30,0.0,0.0,0.0
1970-01-28 17:23:00,0.0,0.0,0.0
1970-01-28 17:23:30,0.0,0.0,0.0
1970-01-28 17:24:00,0.0,0.0,0.0
1970-01-28 17:24:30,0.0,0.0,0.0
1970-01-28 17:25:00,0.0,0.0,0.0
1970-01-28 17:25:30,0.0,0.0,0.0
1970-01-28 17:26:00,0.0,0.0,0.0
1970-01-28 17:26:30,0.0,0.0,0.0
1970-01-28 17:27:00,0.0,0.0,0.0
1970-01-28 17:27:30,0.0,0.0,0.0
1970-01-28 17:28:00,0.0,0.0,0.0
1970-01-28 17:28:30,0.0,0.0,0.0
1970-01-28 17:29:00,0.0,0.0,0.0
1970-01-28 17:29:30,0.0,0.0,0.0
1970-01-28 17:30:00,0.0,0.0,0.0
1970-01-28 17:30:30,0.0,0.0,0.0
1970-01-28 17:31:00,0.0,0.0,0.0
1970-01-28 17:31:30,0.0,0.0,0.0
1970-01-28 17:32:00,0.0,0.0,0.0
1970-01-28 17:32:30,0.0,0.0,0.0
1970-01-28 17:33:00,0.0,0.0,0.0
1970-01-28 17:33:30,0.0,0.0,0.0
1970-01-28 17:34:00,0.0,0.0,0.0
1970-01-28 17:34:30,0.0,0.0,0.0
1970-01-28 17:35:00,0.0,0.0,0.0
1970-01-28 17:35:30,0.0,0.0,0.0
1970-01-28 17:36:00,0.0,0.0,0.0
1970-01-28 17:36:30,0.0,0.0,0.0
1970-01-28 17:37:00,0.0,0.0,0.0
1970-01-28 17:37:30,0.0,0.0,0.0
1970-01-28 17:38:00,0.0,0.0,0.0
1970-01-28 17:38:30,0.0,0.0,0.0
1970-01-28 17:39:00,0.0,0.0,0.0
1970-01-28 17:39:30,0.0,0.0,0.0
1970-01-28 17:40:00,0.0,0.0,0.0
1970-01-28 17:40:30,0.0,0.0,0.0
1970-01-28 17:41:00,0.0,0.0,0.0
1970-01-28 17:41:30,0.0,0.0,0.0
1970-01-28 17:42:00,0.0,0.0,0.0
1970-01-28 17:42:30,0.0,0.0,0.0
1970-01-28 17:43:00,0.0,0.0,0.0
1970-01-28 17:43:30,0.0,0.0,0.0
1970-01-28 17:44:00,0.0,0.0,0.0
1970-01-28 17:44:30,0.0,0.0,0.0
1970-01-28 17:45:00,0.0,0.0,0.0
1970-01-28 17:45:30,0.0,0.0,0.0
1970-01-28 17:46:00,0.0,0.0,0.0
1970-01-28 17:46:30,0.0,0.0,0.0
1970-01-28 17:47:00,0.0,0.0,0.0
1970-01-28 17:47:30,0.0,0.0,0.0
1970-01-28 17:48:00,0.0,0.0,0.0
1970-01-28 17:48:30,0.0,0.0,0.0
1970-01-28 17:49:00,0.0,0.0,0.0
1970-01-28 17:49:30,0.0,0.0,0.0
1970-01-28 17:50:00,0.0,0.0,0.0
1970-01-28 17:50:30,0.0,0.0,0.0
1970-01-28 17:51:00,0.0,0.0,0.0
1970-01-28 17:51:30,0.0,0.0,0.0
1970-01-28 17:52:00,0.0,0.0,0.0
1970-01-28 17:52:30,0.0,0.0,0.0
1970-01-28 17:53:00,0.0,0.0,0.0
1970-01-28 17:53:30,0.0,0.0,0.0
1970-01-28 17:54:00,0.0,0.0,0.0
1970-01-28 17:54:30,0.0,0.0,0.0
1970-01-28 17:55:00,0.0,0.0,0.0
1970-01-28 17:55:30,0.0,0.0,0.0
1970-01-28 17:56:00,0.0,0.0,0.0
1970-01-28 17:56:30,0.0,0.0,0.0
1970-01-28 17:57:00,0.0,0.0,0.0
1970-01-28 17:57:30,0.0,0.0,0.0
1970-01-28 17:58:00,0.0,0.0,0.0
1970-01-28 17:58:30,0.0,0.0,0.0
1970-01-28 17:59:00,0.0,0.0,0.0
1970-01-28 17:59:30,0.0,0.0,0.0
1970-01-28 18:00:00,0.0,0.0,0.0
1970-01-28 18:00:30,0.0,0.0,0.0
1970-01-28 18:01:00,0.0,0.0,0.0
